Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category,Churn Label,Churn Score,CLTV,Churn,Tenure Category,Age Group,ARPU,Payment Consistency,Service Bundling Score,Complaint Frequency,Engagement Index,Senior Flag
7868-TMWMZ,Female,69,Yes,Yes,No,0,United States,California,Berkeley,94703,37.863843,-122.275684,19763,110.0,6668.35,8145.55,0.0,0,1477.2,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Offer B,60,Yes,2,5,Stayed,Competitor had better devices,Competitor,No,59,4953,0,3+ Years,61+,135.75916666666666,1.2341742424242426,6,2,36,1
4829-ZLJTK,Female,80,Yes,Yes,No,0,United States,California,Penngrove,94951,38.325599,-122.642352,3777,112.4,8046.85,9143.41,0.0,0,1096.56,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Offer A,72,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,37,6144,0,3+ Years,61+,126.99180555555556,1.1298203341241597,5,5,7,1
8883-GRDWQ,Male,68,Yes,No,No,0,United States,California,Stinson Beach,94970,37.921137,-122.657562,781,54.0,1055.9,1502.1,0.0,0,446.2,Credit Card,No,Yes,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,One Year,Offer B,20,No,0,4,Stayed,Competitor had better devices,Competitor,No,20,5090,0,1-2 Years,61+,75.10499999999999,1.3908333333333331,2,0,23,1
9845-PEEKO,Female,71,Yes,No,No,0,United States,California,Brookdale,95007,37.106902,-122.100006,1007,79.2,4590.35,4952.02,0.0,0,361.67,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,Two Year,Offer B,59,No,0,5,Stayed,Competitor had better devices,Competitor,No,25,5400,0,3+ Years,61+,83.93254237288136,1.0597543228899162,1,0,3,1
1751-NCDLI,Male,74,Yes,Yes,No,0,United States,California,Castroville,95012,36.784481,-121.759054,8582,98.85,4564.9,4758.1,0.0,0,193.2,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Offer B,46,Yes,6,5,Stayed,Competitor had better devices,Competitor,No,41,2641,0,3+ Years,61+,103.43695652173913,1.0464032020408613,3,6,25,1
2176-LVPNX,Female,69,Yes,No,No,0,United States,California,San Jose,95113,37.333851,-121.891147,561,89.85,6293.45,9088.14,0.0,140,2654.69,Credit Card,No,Yes,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Offer A,71,No,0,3,Stayed,Competitor had better devices,Competitor,No,33,4994,0,3+ Years,61+,128.0019718309859,1.424618495614757,6,0,28,1
3452-ABWRL,Male,70,Yes,No,No,0,United States,California,San Jose,95132,37.424655,-121.74841,40568,86.05,3865.6,5937.36,0.0,0,2071.76,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,No,No,Yes,One Year,Offer B,47,No,0,3,Stayed,Competitor had better devices,Competitor,No,69,5527,0,3+ Years,61+,126.32680851063829,1.4680628531160755,1,0,21,1
1779-PWPMG,Female,73,Yes,Yes,No,0,United States,California,San Jose,95139,37.218705,-121.762429,7023,114.65,8333.95,8664.43,0.0,0,330.48,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Offer A,72,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,29,5408,0,3+ Years,61+,120.33930555555555,1.049623249503319,6,1,33,1
3082-WQRVY,Male,73,Yes,Yes,No,0,United States,California,Stockton,95203,37.954089,-121.329761,16357,19.65,228.65,869.29,0.0,0,640.64,Credit Card,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,One Year,Offer B,14,Yes,8,5,Stayed,Competitor had better devices,Competitor,No,66,2962,0,1-2 Years,61+,62.09214285714285,3.1599054889131226,0,8,0,1
2460-NGXBJ,Male,65,Yes,Yes,Yes,1,United States,California,Stockton,95206,37.902422,-121.440029,49657,75.2,775.3,1090.34,0.0,0,315.04,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,One Year,Offer B,11,Yes,8,5,Stayed,Competitor had better devices,Competitor,No,28,5193,0,0-1 Year,61+,99.12181818181817,1.3181092843326885,0,8,22,1
5268-DSMNQ,Female,65,Yes,Yes,No,0,United States,California,Farmington,95230,37.956963,-120.863055,596,97.95,5936.55,6643.97,0.0,0,707.42,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Offer B,62,Yes,5,5,Stayed,Competitor had better devices,Competitor,No,50,5428,0,3+ Years,61+,107.16080645161291,1.09403579838298,3,5,28,1
6242-MBHPK,Female,67,Yes,Yes,No,0,United States,California,Hathaway Pines,95233,38.184914,-120.364085,335,95.1,2326.05,3289.29,0.0,0,963.24,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,12,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Offer B,23,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,66,4025,0,1-2 Years,61+,143.01260869565218,1.5038129200384036,4,1,16,1
4782-OSFXZ,Female,72,Yes,Yes,No,0,United States,California,Lodi,95242,38.128087,-121.4078,22073,82.7,5831.2,8495.83,0.0,0,2664.63,Bank Withdrawal,Yes,Yes,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Offer A,71,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,20,5089,0,3+ Years,61+,119.65957746478873,1.4469114566479895,6,1,30,1
1282-IHQAC,Male,68,Yes,No,No,0,United States,California,Sheep Ranch,95250,38.244806,-120.417301,88,44.05,3011.65,3011.65,0.0,0,0.0,Credit Card,Yes,No,No,Yes,Cable,13,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Offer A,70,No,0,3,Stayed,Competitor had better devices,Competitor,No,68,4022,0,3+ Years,61+,43.02357142857143,0.9766985568347657,3,0,16,1
1641-RQDAY,Female,77,Yes,Yes,Yes,2,United States,California,Wallace,95254,38.192608,-120.957842,304,100.4,3217.65,4792.37,0.0,0,1574.72,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Offer C,32,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,59,4848,0,2-3 Years,61+,149.7615625,1.491649028884462,3,1,22,1
5461-QKNTN,Male,71,Yes,Yes,No,0,United States,California,Catheys Valley,95306,37.394411,-120.127262,986,94.3,3953.15,4150.52,0.0,0,197.37,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,5,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Offer B,43,Yes,1,3,Stayed,Competitor had better devices,Competitor,No,63,2040,0,3+ Years,61+,96.52372093023257,1.023581346025796,3,1,8,1
8089-UZWLX,Female,75,Yes,No,No,0,United States,California,El Nido,95317,37.127386,-120.506422,808,104.05,7413.55,10811.61,0.0,0,3398.06,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Offer A,71,No,0,5,Stayed,Competitor had better devices,Competitor,No,70,4113,0,3+ Years,61+,152.2761971830986,1.463490602432471,3,0,19,1
4468-KAZHE,Female,70,Yes,Yes,No,0,United States,California,Hughson,95326,37.5923,-120.853288,6822,60.0,1259.35,1438.95,0.0,0,179.6,Bank Withdrawal,Yes,Yes,No,Yes,DSL,16,No,Yes,No,No,No,Yes,No,Yes,One Year,Offer B,20,Yes,1,5,Stayed,Competitor had better devices,Competitor,No,37,2399,0,1-2 Years,61+,71.9475,1.199125,2,1,18,1
1543-LLLFT,Male,77,Yes,Yes,No,0,United States,California,Waterford,95386,37.669516,-120.626964,8308,98.3,6066.55,6200.14,0.0,0,133.59,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Offer B,61,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,74,5413,0,3+ Years,61+,101.6416393442623,1.033994296482831,4,2,12,1
6507-ZJSUR,Male,76,Yes,Yes,No,0,United States,California,Albion,95410,39.225694,-123.717354,1054,90.45,2117.25,3224.11,0.0,30,1076.86,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,No,One Year,Offer B,23,Yes,6,4,Stayed,Competitor had better devices,Competitor,No,24,5272,0,1-2 Years,61+,140.17869565217393,1.5497921022904801,2,6,13,1
9220-ZNKJI,Female,67,Yes,Yes,No,0,United States,California,Cobb,95426,38.838088,-122.73203,1591,88.8,4805.3,6631.85,0.0,0,1826.55,Credit Card,No,Yes,No,Yes,Fiber Optic,4,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Offer B,55,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,73,4291,0,3+ Years,61+,120.57909090909092,1.3578726453726455,3,5,7,1
0723-VSOBE,Female,67,Yes,No,No,0,United States,California,Dos Rios,95429,39.756049,-123.358701,91,34.2,1596.6,1596.6,0.0,0,0.0,Bank Withdrawal,No,No,No,Yes,Cable,4,No,No,No,No,No,Yes,No,No,One Year,Offer B,45,No,0,3,Stayed,Competitor had better devices,Competitor,No,38,5715,0,3+ Years,61+,35.48,1.0374269005847951,1,0,5,1
1004-NOZNR,Male,71,Yes,No,Yes,2,United States,California,Glen Ellen,95442,38.368744,-122.522642,4101,94.8,5264.3,5856.22,0.0,0,591.92,Credit Card,No,Yes,No,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Offer B,56,No,0,4,Stayed,Competitor had better devices,Competitor,No,59,5693,0,3+ Years,61+,104.57535714285714,1.1031155816757083,3,0,31,1
1251-STYSZ,Female,66,Yes,No,No,0,United States,California,Glenhaven,95443,39.045246,-122.743181,175,80.25,303.7,368.7,0.0,30,35.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,No,One Year,Offer B,4,No,0,4,Stayed,Competitor had better devices,Competitor,No,20,3828,0,0-1 Year,61+,92.175,1.1485981308411215,1,0,5,1
9681-KYGYB,Male,75,Yes,Yes,No,0,United States,California,Kelseyville,95451,38.93496,-122.792243,9902,88.2,4159.45,5433.45,0.0,0,1274.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Offer B,49,Yes,5,4,Stayed,Competitor had better devices,Competitor,No,24,5987,0,3+ Years,61+,110.88673469387754,1.2572192142162986,3,5,19,1
7005-CYUIL,Female,78,Yes,Yes,No,0,United States,California,Laytonville,95454,39.806141,-123.531098,2706,99.4,7168.25,8038.71,0.0,0,870.46,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Offer A,71,Yes,2,3,Stayed,Competitor had better devices,Competitor,No,29,4964,0,3+ Years,61+,113.2212676056338,1.1390469578031568,5,2,8,1
2388-LAESQ,Female,74,Yes,Yes,No,0,United States,California,Manchester,95459,38.966713,-123.586412,586,114.85,8317.95,10385.79,0.0,0,2067.84,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Offer A,72,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,26,4796,0,3+ Years,61+,144.24708333333334,1.2559606733420405,6,3,31,1
3108-PCCGG,Male,75,Yes,Yes,No,0,United States,California,Redwood Valley,95470,39.298065,-123.25211,5995,84.45,5899.85,7103.69,0.0,0,1203.84,Credit Card,No,Yes,Yes,Yes,Cable,9,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Offer A,72,Yes,3,3,Stayed,Competitor had better devices,Competitor,No,25,5856,0,3+ Years,61+,98.66236111111111,1.1682932043944476,5,3,14,1
6729-GDNGC,Female,71,Yes,No,No,0,United States,California,Westport,95488,39.724433,-123.767578,309,80.7,1614.2,2044.0,0.0,0,429.8,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,4,No,No,No,No,Yes,No,No,Yes,One Year,Offer B,20,No,0,5,Stayed,Competitor had better devices,Competitor,No,73,3111,0,1-2 Years,61+,102.2,1.2664188351920693,1,0,5,1
4238-HFHSN,Male,66,Yes,Yes,No,0,United States,California,Elverta,95626,38.734997,-121.463719,6197,82.15,4904.85,6524.4,0.0,0,1619.55,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,No,No,Yes,One Year,Offer B,61,Yes,4,3,Stayed,Competitor had better devices,Competitor,No,33,4250,0,3+ Years,61+,106.95737704918032,1.301976592199395,1,4,3,1
2692-BUCFV,Male,79,Yes,No,No,0,United States,California,Shingle Springs,95682,38.598936,-120.963092,24738,101.45,2948.6,3199.71,0.0,60,191.11,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Offer C,29,No,0,4,Stayed,Competitor had better devices,Competitor,No,76,5285,0,2-3 Years,61+,110.3348275862069,1.087578389218402,4,0,25,1
5651-WYIPH,Female,69,Yes,No,No,0,United States,California,Vacaville,95688,38.419088,-122.024568,32564,49.85,865.75,1606.09,0.0,0,740.34,Credit Card,Yes,Yes,No,Yes,Cable,23,No,Yes,No,No,No,No,No,Yes,One Year,Offer B,18,No,0,3,Stayed,Competitor had better devices,Competitor,No,71,3283,0,1-2 Years,61+,89.22722222222222,1.7899141870054607,1,0,24,1
8752-GHJFU,Male,70,Yes,Yes,No,0,United States,California,Applegate,95703,38.983388,-120.988814,1526,92.0,6585.2,9183.8,0.0,0,2598.6,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,71,Yes,7,3,Stayed,Competitor had better devices,Competitor,No,66,4322,0,3+ Years,61+,129.34929577464789,1.4059706062461725,4,7,14,1
6896-SRVYQ,Male,69,Yes,No,No,0,United States,California,Camino,95709,38.748316,-120.675512,4829,73.85,3122.4,5293.04,0.0,100,2070.64,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,3,No,No,Yes,No,No,No,No,No,One Year,Offer B,44,No,0,5,Stayed,Competitor had better devices,Competitor,No,48,4374,0,3+ Years,61+,120.29636363636364,1.6289284175540102,1,0,4,1
9052-VKDUW,Female,68,Yes,Yes,No,0,United States,California,Pollock Pines,95726,38.733908,-120.453416,8577,109.4,7227.45,8221.95,0.0,0,994.5,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Offer B,65,Yes,8,3,Stayed,Competitor had better devices,Competitor,No,39,4452,0,3+ Years,61+,126.49153846153847,1.1562297848403882,5,8,34,1
2480-EJWYP,Female,66,Yes,Yes,No,0,United States,California,Roseville,95747,38.784329,-121.373245,25418,97.8,5458.8,8090.26,0.0,0,2631.46,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Offer B,58,Yes,5,3,Stayed,Competitor had better devices,Competitor,No,23,6019,0,3+ Years,61+,139.48724137931035,1.4262499118538892,3,5,31,1
6806-YDEUL,Female,67,Yes,No,No,0,United States,California,Sacramento,95817,38.550722,-121.457314,14966,19.5,106.8,118.98,0.0,0,12.18,Bank Withdrawal,No,Yes,No,No,Fiber Optic,0,No,No,No,No,No,No,No,No,Two Year,Offer E,6,No,0,3,Stayed,Competitor had better devices,Competitor,No,77,3288,0,0-1 Year,61+,19.830000000000002,1.016923076923077,0,0,0,1
0222-CNVPT,Male,69,Yes,No,No,0,United States,California,Sacramento,95820,38.53508,-121.444144,37031,48.8,2555.05,2555.05,0.0,0,0.0,Credit Card,Yes,No,No,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Offer B,52,No,0,3,Stayed,Competitor had better devices,Competitor,No,67,4865,0,3+ Years,61+,49.135576923076925,1.00687657629256,4,0,23,1
6048-UWKAL,Female,73,Yes,Yes,No,0,United States,California,Beale Afb,95903,39.125311,-121.392283,5654,105.4,6998.95,8336.86,0.0,0,1337.91,Credit Card,No,Yes,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,69,Yes,2,4,Stayed,Competitor had better devices,Competitor,No,45,5467,0,3+ Years,61+,120.8240579710145,1.146338310920441,5,2,18,1
9290-SHCMB,Female,74,Yes,No,No,0,United States,California,Brownsville,95919,39.440687,-121.263583,1237,96.85,1235.55,1582.39,0.0,0,346.84,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer B,13,No,0,4,Stayed,Competitor had better devices,Competitor,No,28,3098,0,1-2 Years,61+,121.7223076923077,1.2568126762241374,4,0,28,1
2277-BKJKN,Female,70,Yes,Yes,No,0,United States,California,Camptonville,95922,39.432127,-121.099287,632,99.2,7213.75,8775.75,0.0,0,1562.0,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Offer B,71,Yes,6,4,Stayed,Competitor had better devices,Competitor,No,23,4951,0,3+ Years,61+,123.60211267605634,1.2459890390731485,5,6,32,1
8016-ZMGMO,Female,73,Yes,Yes,No,0,United States,California,Colusa,95932,39.273096,-122.050763,7503,70.85,4738.85,7643.51,0.0,0,2904.66,Bank Withdrawal,Yes,Yes,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Offer B,66,No,0,5,Stayed,Competitor had better devices,Competitor,No,37,5572,0,3+ Years,61+,115.81075757575758,1.6345907914715256,3,0,20,1
1728-CXQBE,Male,79,Yes,Yes,No,0,United States,California,Glenn,95943,39.597975,-122.032248,1454,94.25,6081.4,7574.52,0.0,0,1493.12,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Offer B,64,Yes,9,3,Stayed,Competitor had better devices,Competitor,No,63,6020,0,3+ Years,61+,118.351875,1.2557228116710877,3,9,32,1
0481-SUMCB,Female,74,Yes,No,No,0,United States,California,Greenville,95947,40.160386,-120.835428,2064,102.15,4735.35,6270.75,0.0,0,1535.4,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Offer B,45,No,0,4,Stayed,Competitor had better devices,Competitor,No,69,5391,0,3+ Years,61+,139.35,1.3641703377386196,3,0,18,1
2811-POVEX,Female,74,Yes,Yes,Yes,3,United States,California,Live Oak,95953,39.258746,-121.77697,8695,88.45,2130.55,2177.24,0.0,0,46.69,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,53,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Offer B,23,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,70,3937,0,1-2 Years,61+,94.66260869565217,1.07023865116622,3,4,56,1
7905-NJMXS,Male,68,Yes,Yes,No,0,United States,California,Williams,95987,39.117537,-122.284654,4579,64.2,475.0,497.33,0.0,0,22.33,Bank Withdrawal,No,Yes,Yes,Yes,Cable,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Offer B,7,Yes,2,4,Stayed,Competitor had better devices,Competitor,No,74,5116,0,0-1 Year,61+,71.04714285714286,1.1066533155318201,3,2,29,1
9957-YODKZ,Male,75,Yes,Yes,No,0,United States,California,Canby,96015,41.486953,-120.913975,417,80.8,457.1,588.32,0.0,30,101.22,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Two Year,Offer B,6,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,68,5611,0,0-1 Year,61+,98.05333333333334,1.2135313531353138,1,4,18,1
3223-DWFIO,Male,77,Yes,No,No,0,United States,California,Forks Of Salmon,96031,41.232128,-123.194748,170,69.35,261.65,382.09,0.0,0,120.44,Bank Withdrawal,No,Yes,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,Offer B,4,No,0,3,Stayed,Competitor had better devices,Competitor,No,26,4140,0,0-1 Year,61+,95.5225,1.3773972602739726,0,0,25,1
3292-PBZEJ,Male,75,Yes,No,No,0,United States,California,Greenview,96037,41.528541,-122.955018,295,111.4,1183.05,1251.98,0.0,40,28.93,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Offer B,11,No,0,3,Stayed,Competitor had better devices,Competitor,No,28,3175,0,0-1 Year,61+,113.81636363636363,1.0216908764485066,5,0,18,1
0993-OSGPT,Female,78,Yes,Yes,No,0,United States,California,Junction City,96048,40.913192,-123.06597,734,60.65,3975.9,6733.3,0.0,0,2757.4,Bank Withdrawal,Yes,Yes,No,Yes,DSL,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,68,Yes,2,5,Stayed,Competitor had better devices,Competitor,No,24,6418,0,3+ Years,61+,99.01911764705882,1.6326317831336987,3,2,23,1
7108-DGVUU,Female,73,Yes,Yes,No,0,United States,California,Lookout,96054,41.280478,-121.160249,386,71.7,1497.05,2233.35,0.0,100,636.3,Bank Withdrawal,No,Yes,Yes,Yes,DSL,18,No,Yes,Yes,No,No,Yes,No,No,One Year,Offer B,21,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,38,2784,0,1-2 Years,61+,106.35,1.4832635983263598,3,4,21,1
9906-NHHVC,Female,75,Yes,No,No,0,United States,California,Macdoel,96058,41.769709,-121.92063,816,53.5,3517.9,3517.9,0.0,0,0.0,Bank Withdrawal,Yes,No,No,Yes,Cable,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Offer B,65,No,0,3,Stayed,Competitor had better devices,Competitor,No,76,5693,0,3+ Years,61+,54.121538461538464,1.0116175413371675,4,0,13,1
8152-UOBNY,Female,66,Yes,No,No,0,United States,California,Mineral,96063,40.408796,-121.579609,124,106.8,5347.95,5877.95,0.0,0,530.0,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,14,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Offer B,50,No,0,3,Stayed,Competitor had better devices,Competitor,No,59,5746,0,3+ Years,61+,117.559,1.1007397003745318,4,0,18,1
7351-KYHQH,Female,67,Yes,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,64.95,493.65,548.39,0.0,0,54.74,Bank Withdrawal,Yes,Yes,No,Yes,Cable,7,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Offer B,7,No,0,4,Stayed,Competitor had better devices,Competitor,No,37,4615,0,0-1 Year,61+,78.34142857142857,1.2061805784669526,3,0,10,1
6374-NTQLP,Male,67,Yes,Yes,Yes,2,United States,California,Trinity Center,96091,41.081847,-122.700545,734,104.1,7447.7,8698.74,0.0,40,1211.04,Credit Card,Yes,Yes,No,Yes,Fiber Optic,25,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Offer B,72,Yes,4,3,Stayed,Competitor had better devices,Competitor,No,54,5092,0,3+ Years,61+,120.81583333333333,1.1605747678514249,5,4,30,1
6267-DCFFZ,Female,68,Yes,Yes,No,0,United States,California,Madeline,96119,41.042003,-120.506086,85,90.05,2627.2,4059.7,0.0,0,1432.5,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,No,No,Yes,Two Year,Offer C,30,Yes,8,5,Stayed,Competitor had better devices,Competitor,No,39,3792,0,2-3 Years,61+,135.32333333333332,1.5027577271885988,2,8,29,1
2439-LYPMQ,Male,79,Yes,Yes,No,0,United States,California,Milford,96121,40.181279,-120.392967,481,102.6,4009.2,4143.89,45.81,0,180.5,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Offer C,38,Yes,7,4,Stayed,Competitor had better devices,Competitor,No,40,5469,0,3+ Years,61+,109.04973684210528,1.062862932184262,4,7,28,1
7426-WEIJX,Male,71,Yes,Yes,Yes,1,United States,California,Olympic Valley,96146,39.191797,-120.212401,942,80.95,4859.1,5903.37,49.53,0,1093.8,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Two Year,Offer B,60,Yes,10,4,Stayed,Competitor had better devices,Competitor,No,71,6214,0,3+ Years,61+,98.3895,1.2154354539839407,1,10,12,1
3761-FLYZI,Female,69,Yes,Yes,No,0,United States,California,Los Angeles,90011,34.00709,-118.258681,101215,108.8,7082.45,10215.38,21.52,0,3154.45,Bank Withdrawal,Yes,Yes,Yes,Yes,Fiber Optic,9,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Offer B,65,Yes,4,5,Stayed,Competitor had better devices,Competitor,No,64,5225,0,3+ Years,61+,157.1596923076923,1.4444824660633484,4,4,13,1
1060-ENTOF,Female,70,Yes,Yes,No,0,United States,California,Los Angeles,90028,34.099869,-118.326843,30568,105.4,7035.6,7214.49,0.0,0,178.89,Credit Card,Yes,Yes,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Offer B,67,Yes,3,4,Stayed,Competitor had better devices,Competitor,No,64,5703,0,3+ Years,61+,107.67895522388059,1.0216219660709733,5,3,30,1
0999-QXNSA,Male,72,Yes,No,Yes,1,United States,California,Los Angeles,90029,34.089953,-118.294824,41713,45.75,344.2,603.18,29.0,0,287.98,Credit Card,Yes,Yes,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Two Year,Offer B,7,No,0,4,Stayed,Competitor had better devices,Competitor,No,57,3779,0,0-1 Year,61+,86.16857142857143,1.8834660421545666,0,0,17,1
9365-SRSZE,Male,71,Yes,Yes,No,0,United States,California,Los Angeles,90036,34.070291,-118.349191,32901,70.55,1943.9,2737.14,29.99,0,823.23,Bank Withdrawal,Yes,Yes,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Two Year,Offer C,27,No,0,3,Stayed,Competitor had better devices,Competitor,No,65,2534,0,2-3 Years,61+,101.37555555555555,1.4369320418930625,0,0,16,1
4918-FYJNT,Female,68,Yes,Yes,No,0,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,90.45,5044.8,6283.02,12.48,0,1250.7,Bank Withdrawal,No,Yes,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Offer B,55,Yes,4,4,Stayed,Competitor had better devices,Competitor,No,42,5140,0,3+ Years,61+,114.23672727272728,1.2629820593999699,3,4,24,1
